SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
66.42448979591836,281.74693877551016,16,2,2,0,106.22448979591837,269.74693877551016,18,2,4,163,<built-in method item of Tensor object at 0x7f12a20d9220>
106.22448979591837,269.74693877551016,18,2,4,2,110.62448979591838,286.3469387755102,10,1,3,146,<built-in method item of Tensor object at 0x7f129742cea0>
110.62448979591838,286.3469387755102,10,1,3,2,115.02448979591838,302.9469387755102,10,1,3,146,<built-in method item of Tensor object at 0x7f12a4524540>
115.02448979591838,302.9469387755102,10,1,3,0,154.8244897959184,290.9469387755102,4,0,4,152,<built-in method item of Tensor object at 0x7f129742c4a0>
154.8244897959184,290.9469387755102,4,0,4,1,115.02448979591838,302.9469387755102,3,0,3,82,<built-in method item of Tensor object at 0x7f12a20d9220>
115.02448979591838,302.9469387755102,3,0,3,3,110.62448979591838,286.3469387755102,10,1,3,82,<built-in method item of Tensor object at 0x7f129742cea0>
110.62448979591838,286.3469387755102,10,1,3,2,115.02448979591838,302.9469387755102,10,1,3,209,<built-in method item of Tensor object at 0x7f12a4524540>
74.2605648319934,258.89672232529375,17,2,3,2,78.66056483199341,275.4967223252938,17,2,3,110,<built-in method item of Tensor object at 0x7f12a4acf540>
78.66056483199341,275.4967223252938,17,2,3,0,118.46056483199342,263.4967223252938,18,2,4,110,<built-in method item of Tensor object at 0x7f1297417040>
118.46056483199342,263.4967223252938,18,2,4,1,78.66056483199341,275.4967223252938,17,2,3,231,<built-in method item of Tensor object at 0x7f129742c090>
78.66056483199341,275.4967223252938,17,2,3,3,74.2605648319934,258.89672232529375,17,2,3,158,<built-in method item of Tensor object at 0x7f12a4524540>
74.2605648319934,258.89672232529375,17,2,3,1,34.4605648319934,270.89672232529375,16,2,2,158,<built-in method item of Tensor object at 0x7f129742cea0>
34.4605648319934,270.89672232529375,16,2,2,2,38.8605648319934,287.4967223252938,15,2,1,168,<built-in method item of Tensor object at 0x7f129742cf40>
38.8605648319934,287.4967223252938,15,2,1,1,-0.9394351680066038,299.4967223252938,14,2,0,189,<built-in method item of Tensor object at 0x7f12a4acf540>
