Computer Time (ms),touch_row,touch_col,type
6459387,8,2,2
6459472,8,2,2
6459550,9,2,2
6459625,9,1,2
6459705,9,1,2
6459784,9,1,2
6459863,8,2,2
6459948,8,3,2
6460028,7,3,2
6460102,7,3,2
6460181,7,4,2
6460261,6,4,2
6460340,6,5,2
6460420,6,5,2
6460499,6,6,2
6460578,6,6,2
6460658,6,7,2
6460738,6,8,2
6460817,6,8,2
6460896,6,9,2
6460976,6,9,2
6461056,6,10,2
6461129,6,10,2
6461219,6,11,2
6461300,5,11,2
6461373,5,12,2
6461453,5,12,2
6461532,5,13,2
6461612,5,14,2
6461691,5,14,2
6461771,5,15,2
6461851,4,15,2
6461930,4,16,2
6462009,4,15,2
6462088,4,15,2
6462168,4,14,2
6462248,4,14,2
6462331,4,13,2
6462411,4,13,2
6462491,4,12,2
6462565,4,12,2
6462644,4,11,2
6462724,4,10,2
6462803,5,10,2
6462883,5,9,2
6462962,5,9,2
6463042,5,8,2
6463121,6,8,2
6463201,6,7,2
6463286,6,7,2
6463354,7,6,2
6463444,7,6,2
6463522,8,6,2
6463598,8,5,2
6463678,8,5,2
6463757,9,4,2
6463836,9,4,2
6463915,9,3,2
6463995,9,3,2
6464075,9,2,2
6464154,10,2,2
6464313,10,1,2
6464392,10,1,2
6464472,10,0,2
6464551,10,1,2
6464631,9,1,2
6464710,9,2,2
6464790,9,3,2
6464869,9,3,2
6464949,8,3,2
6465028,8,4,2
6465107,8,4,2
6465187,7,5,2
6465266,7,5,2
6465346,7,6,2
6465425,6,6,2
6465505,7,6,2
6465588,7,5,2
6465669,7,5,2
6465738,8,4,2
6465827,8,4,2
6465902,8,3,2
6465982,9,3,2
6466061,9,2,2
6466140,9,2,2
6466220,8,2,2
6466296,8,1,2
6466384,8,1,2
6466462,7,2,2
6466537,7,2,2
6466617,6,2,2
6466697,6,3,2
6466776,6,3,2
6466856,5,4,2
6466935,5,4,2
6467014,4,5,2
6467094,4,5,2
6467173,4,5,2
6467253,5,6,2
6467332,5,6,2
6467411,6,7,2
6467491,5,7,2
6467571,5,8,2
6467650,5,8,2
6467726,5,9,2
6467818,5,9,2
6467886,4,8,2
6467972,4,8,2
6468052,4,7,2
6468206,4,6,2
6468290,4,7,2
6468369,4,7,2
6468442,5,8,2
6468526,5,8,2
6468607,6,9,2
6468685,6,9,2
6468765,6,8,2
6468843,6,8,2
6468923,6,7,2
6469003,6,7,2
6469082,6,6,2
6469162,5,6,2
6469241,5,6,2
6469320,5,7,2
6469400,5,7,2
6469479,5,8,2
6469559,5,8,2
6469638,5,9,2
6469717,5,9,2
6469798,5,10,2
6469876,5,11,2
6469956,5,11,2
6470036,5,12,2
6470109,5,12,2
6470196,4,13,2
6470272,4,13,2
6470351,4,14,2
6470431,4,14,2
6470510,4,15,2
6470590,4,16,2
6470670,4,16,2
6470754,4,17,2
6470832,4,17,2
6470907,4,17,2
6470993,5,17,2
6471070,6,17,2
6471144,6,16,2
6471227,6,16,2
6471307,6,16,2
6471386,5,16,2
6471466,5,15,2
6471545,5,15,2
6471624,5,15,2
6471704,4,16,2
6471784,4,16,2
6471864,3,16,2
6471942,4,16,2
6472022,4,15,2
6472102,4,15,2
6472181,4,14,2
6472260,4,13,2
6472339,5,13,2
6472419,5,12,2
6472498,4,13,2
6472578,4,13,2
6472658,3,13,2
6472730,2,13,2
6472819,2,12,2
6472899,2,11,2
6472979,2,11,2
6473058,2,11,2
6473212,3,12,2
6473291,3,13,2
6473370,4,13,2
6473450,4,13,2
6473529,4,13,2
6473609,4,13,2
6473688,4,12,2
6473773,4,12,2
6473850,5,11,2
6473924,5,11,2
6474008,4,10,2
6474083,4,10,2
6474170,3,10,2
6474249,2,10,2
6474329,3,11,2
6474406,3,11,2
6474483,3,12,2
6474562,3,12,2
6474642,4,13,2
6474721,4,13,2
6474801,4,12,2
6474881,4,12,2
6474959,4,11,2
6475039,5,11,2
6475118,5,10,2
6475198,5,10,2
6475278,5,9,2
6475357,5,9,2
6475436,5,9,2
6475515,4,10,2
6475595,4,10,2
6475675,4,9,2
6475754,4,8,2
6475834,4,8,2
6475913,4,7,2
6475992,4,7,2
6476072,5,6,2
6476152,5,6,2
6476231,6,6,2
6476310,7,6,2
6476390,7,6,2
6476469,7,6,2
6476549,7,7,2
6476628,6,7,2
6476702,6,8,2
6476790,6,8,2
6476870,7,8,2
6476949,8,9,2
6477028,8,9,2
6477108,9,10,2
6477188,9,9,2
6477267,9,9,2
6477347,9,8,2
6477426,9,8,2
6477505,9,7,2
6477585,9,7,2
6477664,9,6,2
6477746,9,6,2
6477823,9,5,2
6477899,9,5,2
6477984,10,6,2
6478061,10,6,2
6478138,10,7,2
6478217,10,7,2
6478296,10,8,2
6478376,10,9,2
6478455,10,9,2
6478536,9,10,2
6478614,9,10,2
6478694,9,9,2
6478773,9,9,2
6478858,9,8,2
6478935,9,8,2
6479009,9,7,2
6479090,9,7,2
6479169,9,7,2
6479249,9,6,2
6479328,9,6,2
6479408,9,5,2
6479487,8,5,2
6479567,8,5,2
6479646,8,6,2
6479726,7,6,2
6479805,7,7,2
6479884,7,7,2
6479964,6,8,2
6480043,6,8,2
6480123,6,8,2
6480202,5,9,2
6480282,5,9,2
6480361,5,10,2
6480440,4,10,2
6480520,4,11,2
6480600,3,11,2
6480679,3,12,2
6480758,3,12,2
6480838,3,13,2
6480918,3,13,2
6480998,3,14,2
6481077,3,15,2
6481156,3,15,2
6481235,3,16,2
6481315,3,16,2
6481395,3,17,2
6481474,3,17,2
6481553,3,18,2
6481633,3,19,2
6481712,3,18,2
6481791,4,19,2
6481871,4,19,2
6481950,5,19,2
6482030,4,19,2
6482109,4,19,2
6482189,4,18,2
6482268,4,18,2
6482347,4,17,2
6482427,4,17,2
6482506,4,16,2
6482586,4,15,2
6482661,4,15,2
6482750,4,14,2
6482828,3,14,2
6482902,3,14,2
6482983,2,13,2
6483062,2,13,2
6483142,2,12,2
6483301,2,11,2
6483380,2,10,2
6483465,2,10,2
6483539,2,9,2
6483619,2,9,2
6483698,2,8,2
6483857,3,7,2
6483936,3,6,2
6484022,3,7,2
6484102,3,8,2
6484175,3,8,2
6484255,3,9,2
6484339,3,9,2
6484418,3,10,2
6484573,3,11,2
6484657,3,12,2
6484737,3,12,2
6484816,3,13,2
6484894,3,13,2
6484970,3,14,2
6485049,3,14,2
6485129,2,15,2
6485209,2,15,2
6485288,2,16,2
6485367,1,17,2
6485446,1,17,2
6485526,1,16,2
6485606,1,16,2
6485690,2,15,2
6485769,2,15,2
6485849,2,14,2
6485927,2,14,2
6486002,2,13,2
6486081,3,13,2
6486161,3,12,2
6486240,3,11,2
6486320,3,11,2
6486399,3,10,2
6486479,4,10,2
6486558,4,9,2
6486637,4,10,2
6486717,4,10,2
6486796,4,11,2
6486876,4,11,2
6486955,5,12,2
6487035,5,12,2
6487114,4,12,2
6487194,3,12,2
6487273,3,12,2
6487353,2,13,2
6487432,2,13,2
6487518,2,14,2
6487595,2,14,2
6487671,2,15,2
6487750,2,15,2
6487836,2,16,2
6487914,2,17,2
6487989,2,17,2
6488069,2,18,2
6488148,2,17,2
6488227,1,16,2
6488304,1,16,2
6488391,2,17,2
6488472,2,17,2
6488550,2,18,2
6488624,3,18,2
6488710,3,18,2
6488788,3,18,2
6488867,4,17,2
6488942,4,17,2
6489022,5,17,2
6489102,5,16,2
6489181,5,15,2
6489260,5,15,2
6489345,6,14,2
6489423,6,14,2
6489496,6,13,2
6489577,6,13,2
6489657,6,12,2
6489736,6,12,2
6489816,6,11,2
6489975,7,10,2
6490054,7,9,2
6490134,7,9,2
6490213,8,8,2
6490292,8,8,2
6490372,8,7,2
6490451,9,7,2
6490531,9,7,2
6490610,9,6,2
6490689,9,6,2
6490769,9,5,2
6490849,9,5,2
6490928,10,4,2
6491007,10,3,2
6491087,10,3,2
6491166,10,2,2
6491246,10,3,2
6491325,10,3,2
6491405,10,4,2
6491484,10,4,2
6491564,10,5,2
6491643,9,5,2
6491723,9,5,2
6491802,8,5,2
6491881,8,5,2
6491961,8,5,2
6492041,7,6,2
6492120,7,6,2
6492199,7,7,2
6492279,7,7,2
6492358,6,8,2
6492434,6,8,2
6492523,7,8,2
6492601,7,8,2
6492677,8,8,2
6492756,9,8,2
6492840,9,7,2
6492920,9,8,2
6492994,9,8,2
6493074,9,9,2
6493154,9,9,2
6493233,9,10,2
6493312,9,11,2
6493392,9,11,2
6493471,9,11,2
6493551,8,11,2
6493635,7,10,2
6493714,7,10,2
6493794,6,10,2
6493872,7,9,2
6493948,7,9,2
6494027,8,8,2
6494107,8,8,2
6494186,8,7,2
6494262,9,7,2
6494350,9,6,2
6494429,9,6,2
6494504,10,6,2
6494583,9,6,2
6494658,9,6,2
6494747,9,7,2
6494827,8,7,2
6494907,8,8,2
6494985,8,8,2
6495060,7,9,2
6495143,7,8,2
6495223,8,8,2
6495299,8,7,2
6495378,8,7,2
6495457,8,6,2
6495536,8,6,2
6495616,8,5,2
6495696,8,5,2
6495780,8,6,2
6495860,8,6,2
6495934,8,7,2
6496014,8,7,2
6496093,8,7,2
6496173,7,6,2
6496252,7,6,2
6496331,7,5,2
6496411,9,0,2
6496490,7,4,2
6496568,7,4,2
6496654,8,3,2
6496734,8,3,2
6496812,9,3,2
6496887,8,3,2
6496972,8,4,2
6497046,8,4,2
6497127,10,0,2
6497211,7,5,2
6497289,7,5,2
6497364,7,6,2
6497444,6,6,2
6497523,6,7,2
6497603,9,0,2
6497682,5,8,2
6497766,5,8,2
6497845,10,0,2
6497924,4,9,2
6498000,4,10,2
6498079,4,10,2
6498238,3,11,2
6498317,3,12,2
6498397,3,12,2
6498476,3,13,2
6498556,3,14,2
6498635,3,14,2
6498715,2,15,2
6498794,2,15,2
6498879,2,16,2
6498957,2,16,2
6499033,3,17,2
6499110,3,17,2
6499195,3,18,2
6499274,3,18,2
6499350,4,19,2
6499429,4,19,2
6499509,4,18,2
6499588,4,17,2
6499668,4,17,2
6499747,4,16,2
6499831,4,16,2
6499910,4,15,2
6499989,4,15,2
6500069,5,15,2
6500144,6,15,2
6500224,6,15,2
6500303,7,15,2
6500382,7,15,2
6500462,7,16,2
6500541,8,16,2
6500621,8,17,2
6500701,8,17,2
6500780,8,18,2
6500860,9,18,2
6500939,9,19,2
6501018,9,18,2
6501097,9,18,2
6501177,9,17,2
6501257,9,17,2
6501340,9,16,2
6501415,10,16,2
6501495,10,17,2
6501579,10,18,2
6501655,10,18,2
6501730,9,18,2
6501818,9,18,2
6501897,8,17,2
6501972,8,17,2
6502052,7,17,2
6502131,6,17,2
6502216,6,16,2
6502294,5,16,2
6502370,5,16,2
6502449,4,15,2
6502528,4,15,2
6502608,3,14,2
6502687,2,14,2
6502767,2,14,2
6502846,2,14,2
6503005,1,15,2
6503085,1,16,2
6503164,1,16,2
6503243,1,17,2
6503323,1,17,2
6503402,1,18,2
6503482,1,17,2
6503561,1,17,2
6503640,1,16,2
6503720,1,15,2
6503805,1,15,2
6503883,2,14,2
6503956,2,14,2
6504037,2,13,2
6504117,2,13,2
6504196,2,12,2
6504355,1,11,2
6504434,1,10,2
6504514,1,10,2
6504593,1,9,2
6504752,2,8,2
6504832,2,7,2
6504917,2,7,2
6504996,2,6,2
6505071,3,6,2
6505150,3,5,2
6505230,3,5,2
6505314,3,4,2
6505392,3,3,2
6505468,3,3,2
6505547,3,2,2
6505627,3,3,2
6505706,3,3,2
6505785,3,4,2
6505865,3,4,2
6505945,3,5,2
6506024,3,5,2
6506103,3,4,2
6506183,3,3,2
6506259,3,3,2
6506347,3,3,2
6506427,4,2,2
6506505,5,2,2
6506580,5,2,2
6506664,6,2,2
6506742,7,2,2
6506819,7,2,2
6506903,7,2,2
6506981,7,2,2
6507055,7,3,2
6507139,7,4,2
6507218,7,4,2
6507297,7,5,2
6507377,7,5,2
6507456,7,6,2
6507536,7,6,2
6507615,7,7,2
6507695,7,7,2
6507777,7,8,2
6507855,7,8,2
6507931,6,9,2
6508010,6,9,2
6508095,6,10,2
6508175,6,10,2
6508252,6,11,2
6508328,6,12,2
6508408,7,12,2
6508487,7,13,2
6508567,7,13,2
6508646,8,14,2
6508726,8,14,2
6508805,8,14,2
6508890,7,15,2
6508968,7,16,2
6509043,7,16,2
6509128,7,17,2
6509206,6,17,2
6509281,6,18,2
6509363,6,18,2
6509442,6,18,2
6509522,6,17,2
6509601,6,17,2
6509681,6,16,2
6509760,5,16,2
6509840,4,16,2
6509919,4,16,2
6509999,5,17,2
6510080,5,17,2
6510150,5,18,2
6510238,5,18,2
6510309,6,19,2
6510399,6,19,2
6510477,6,20,2
6510553,7,20,2
6510632,7,19,2
6510717,7,19,2
6510795,8,18,2
6510871,8,18,2
6510950,8,17,2
6511035,8,17,2
6511113,7,16,2
6511186,7,16,2
6511270,7,15,2
6511349,7,14,2
6511429,8,14,2
6511508,8,14,2
6511588,9,14,2
6511667,10,14,2
6511746,9,14,2
6511826,9,14,2
6511906,8,14,2
6511985,9,14,2
6512065,9,13,2
6512144,9,13,2
6512223,10,12,2
6512303,10,13,2
6512382,10,13,2
6512462,9,14,2
6512533,9,14,2
6512625,9,15,2
6512703,9,15,2
6512782,9,16,2
6512862,9,16,2
6512940,9,17,2
6513016,9,18,2
6513096,8,17,2
6513175,8,17,2
6513254,7,17,2
6513334,7,16,2
6513413,6,16,2
6513493,6,16,2
6513572,6,15,2
6513651,6,15,2
6513726,6,14,2
6513816,6,14,2
6513890,6,13,2
6513975,6,13,2
6514053,6,14,2
6514128,6,14,2
6514208,6,15,2
6514288,5,15,2
6514371,5,16,2
6514450,5,16,2
6514526,5,17,2
6514605,5,17,2
6514685,5,18,2
6514764,6,18,2
6514844,6,19,2
6514927,6,19,2
6514996,7,20,2
6515086,7,19,2
6515161,7,19,2
6515246,7,19,2
6515323,6,18,2
6515397,5,18,2
6515481,5,18,2
6515560,4,18,2
6515635,4,17,2
6515715,5,17,2
6515802,5,16,2
6515881,6,16,2
6515959,5,16,2
6516035,5,16,2
6516115,5,16,2
6516194,5,15,2
6516279,6,15,2
6516358,6,14,2
6516432,6,14,2
6516512,7,13,2
6516592,7,13,2
6516671,8,13,2
6516755,8,13,2
6516835,9,13,2
6516914,9,14,2
6516993,9,14,2
6517073,9,15,2
6517152,10,15,2
6517232,10,16,2
6517312,10,16,2
6517386,10,17,2
6517470,9,17,2
6517550,9,18,2
6517629,8,18,2
6517703,8,19,2
6517783,8,19,2
6517862,8,19,2
6517942,8,18,2
6518021,8,17,2
6518101,8,17,2
6518180,8,16,2
6518260,8,16,2
6518343,8,15,2
6518423,8,15,2
6518498,8,14,2
6518578,8,14,2
6518657,8,15,2
6518737,8,15,2
6518816,8,16,2
6518895,8,16,2
6518975,9,17,2
6519054,9,16,2
6519134,8,16,2
6519214,8,16,2
6519293,8,15,2
6519372,8,14,2
6519451,8,14,2
6519531,8,13,2
6519616,8,13,2
6519695,8,14,2
6519769,7,14,2
6519849,7,15,2
6519928,7,15,2
6520007,7,16,2
6520087,7,16,2
6520166,7,16,2
6520246,7,15,2
6520325,8,14,2
6520405,8,14,2
6520484,8,13,2
6520564,8,13,2
6520649,8,12,2
6520728,9,12,2
6520807,9,11,2
6520887,9,11,2
6520966,9,10,2
6521044,8,10,2
6521120,7,10,2
6521200,7,10,2
6521279,7,10,2
6521358,7,9,2
6521438,8,9,2
6521517,8,8,2
6521602,9,9,2
6521681,9,9,2
6521756,10,9,2
6521840,10,10,2
6521919,10,10,2
6522000,9,11,2
6522077,9,11,2
6522153,9,12,2
6522232,9,12,2
6522309,8,13,2
6522397,8,13,2
6522476,8,14,2
6522550,8,14,2
6522630,7,15,2
6522709,6,15,2
6522789,6,14,2
6522868,6,15,2
6522948,6,15,2
6523027,6,16,2
6523106,6,16,2
6523186,6,17,2
6523265,6,17,2
6523349,6,18,2
6523429,6,18,2
6523509,6,17,2
6523583,6,17,2
6523664,6,16,2
6523745,6,15,2
6523825,6,15,2
6523904,6,14,2
6523983,6,14,2
6524059,6,13,2
6524138,5,13,2
6524218,5,12,2
6524297,4,12,2
6524377,4,11,2
6524456,5,11,2
6524536,5,10,2
6524615,5,10,2
6524694,5,10,2
6524774,5,11,2
6524853,6,11,2
6524930,5,11,2
6525018,4,10,2
6525098,4,10,2
6525172,4,10,2
6525257,4,9,2
6525335,5,9,2
6525416,5,8,2
6525492,5,8,2
6525569,5,7,2
6525649,6,7,2
6525729,6,6,2
6525808,7,6,2
6525887,7,6,2
6525963,8,5,2
6526051,8,5,2
6526126,8,5,2
6526205,7,6,2
6526284,7,6,2
6526364,7,7,2
6526443,6,7,2
6526523,6,8,2
6526599,6,8,2
6526686,6,8,2
6526759,6,8,2
6526846,6,7,2
6526925,7,7,2
6527004,7,6,2
6527084,7,6,2
6527162,7,5,2
6527243,8,5,2
6527322,8,4,2
6527397,8,4,2
6527476,8,3,2
6527556,9,3,2
6527635,9,3,2
6527720,10,3,2
6527799,10,3,2
6527874,10,4,2
6527953,10,4,2
6528033,10,5,2
6528112,9,5,2
6528186,9,6,2
6528276,9,6,2
6528354,9,6,2
6528429,8,5,2
6528511,8,5,2
6528591,8,6,2
6528674,8,6,2
6528751,9,7,2
6528827,9,7,2
6528906,8,7,2
6528991,8,7,2
6529070,8,7,2
6529144,9,7,2
6529224,9,7,2
6529303,9,7,2
6529383,9,7,2
6529462,9,8,2
6529547,8,8,2
6529626,8,9,2
6529701,8,10,2
6529780,9,10,2
6529859,9,10,2
6529939,10,10,2
6530019,10,10,2
6530098,10,11,2
6530177,10,11,2
6530257,9,12,2
6530336,9,12,2
6530410,9,13,2
6530500,9,13,2
6530580,9,14,2
6530659,9,14,2
6530738,9,15,2
6530818,9,16,2
6530898,8,16,2
6530976,8,17,2
6531051,8,17,2
6531132,8,18,2
6531210,8,18,2
6531290,8,18,2
6531374,7,18,2
6531453,6,18,2
6531528,6,18,2
6531607,6,17,2
6531687,6,17,2
6531766,6,16,2
6531851,6,15,2
6531931,6,15,2
6532009,6,14,2
6532084,6,14,2
6532164,6,13,2
6532243,6,13,2
6532323,6,13,2
6532402,6,14,2
6532481,6,14,2
6532561,6,15,2
6532639,5,16,2
6532725,5,16,2
6532803,5,17,2
6532879,5,17,2
6532958,5,18,2
6533038,4,18,2
6533117,4,18,2
6533196,3,17,2
6533276,3,17,2
6533356,4,16,2
6533435,4,16,2
6533514,4,15,2
6533593,4,14,2
6533673,4,14,2
6533753,4,13,2
6533832,3,13,2
6533911,3,12,2
6533991,3,12,2
6534070,3,11,2
6534229,2,10,2
6534309,2,11,2
6534388,2,11,2
6534467,2,12,2
6534548,2,12,2
6534624,2,13,2
6534711,2,13,2
6534790,2,14,2
6534873,2,15,2
6534942,2,14,2
6535026,2,14,2
6535105,2,13,2
6535185,2,12,2
6535267,2,12,2
6535347,2,11,2
6535421,2,11,2
6535501,3,10,2
6535580,3,9,2
6535739,4,10,2
6535823,5,10,2
6535901,5,10,2
6535977,5,9,2
6536057,5,9,2
6536136,5,9,2
6536216,5,10,2
6536300,4,10,2
6536378,4,11,2
6536454,4,11,2
6536534,4,10,2
6536617,4,10,2
6536698,4,9,2
6536777,5,9,2
6536851,5,8,2
6536931,5,8,2
6537010,5,7,2
6537089,6,7,2
6537172,6,6,2
6537252,7,6,2
6537333,7,5,2
6537412,8,5,2
6537491,8,5,2
6537571,8,5,2
6537651,9,5,2
6537730,9,6,2
6537810,9,6,2
6537884,9,7,2
6537964,9,7,2
6538043,8,6,2
6538122,7,6,2
6538201,7,6,2
6538281,7,5,2
6538355,7,5,2
6538446,8,5,2
6538524,8,4,2
6538599,9,5,2
6538679,9,5,2
6538758,9,5,2
6538843,8,5,2
6538921,7,6,2
6539001,7,6,2
6539079,7,6,2
6539155,6,7,2
6539235,6,7,2
6539314,6,8,2
6539391,6,8,2
6539477,6,9,2
6539552,5,9,2
6539628,5,10,2
6539717,5,10,2
6539796,5,11,2
6539870,5,10,2
6539950,6,10,2
6540029,6,10,2
6540106,6,9,2
6540193,5,9,2
6540271,5,9,2
6540344,5,10,2
6540429,5,10,2
6540507,5,11,2
6540587,4,11,2
6540667,4,12,2
6540746,4,12,2
6540826,4,13,2
6540905,4,13,2
6540984,4,14,2
6541064,4,15,2
6541143,4,15,2
6541223,4,16,2
6541302,4,15,2
6541382,4,15,2
6541461,4,14,2
6541540,4,14,2
6541620,4,13,2
6541699,4,12,2
6541779,4,12,2
6541858,4,11,2
6541938,4,11,2
6542017,4,10,2
6542097,4,10,2
6542176,5,9,2
6542256,4,9,2
6542335,4,9,2
6542414,5,9,2
6542494,5,8,2
6542574,5,8,2
6542657,6,7,2
6542735,6,7,2
6542810,6,6,2
6542895,7,6,2
6542974,7,6,2
6543048,8,7,2
6543128,8,7,2
6543207,9,7,2
6543287,8,8,2
6543366,8,8,2
6543445,7,8,2
6543525,6,9,2
6543604,6,9,2
6543684,6,9,2
6543763,7,10,2
6543848,8,10,2
6543925,8,10,2
6543999,9,10,2
6544086,8,10,2
6544165,7,10,2
6544240,7,9,2
6544319,7,9,2
6544399,8,8,2
6544478,8,8,2
6544558,8,7,2
6544637,8,7,2
6544717,8,6,2
6544796,8,6,2
6544875,8,6,2
6544955,8,6,2
6545034,7,7,2
6545114,7,7,2
6545193,7,8,2
6545274,7,8,2
6545352,6,9,2
6545431,6,9,2
6545511,6,10,2
6545587,6,10,2
6545675,5,10,2
6545755,4,10,2
6545829,4,11,2
6545909,3,11,2
6545988,3,12,2
6546072,3,12,2
6546152,2,13,2
6546226,2,13,2
6546306,3,13,2
6546385,4,14,2
6546464,4,14,2
6546623,5,14,2
6546698,5,14,2
6546788,6,13,2
6546862,6,13,2
6546941,7,12,2
6547020,7,13,2
6547100,7,13,2
6547180,7,14,2
6547259,7,14,2
6547338,7,15,2
6547417,6,15,2
6547497,6,16,2
6547577,6,16,2
6547656,6,17,2
6547735,6,17,2
6547815,6,18,2
6547895,6,19,2
6547974,6,19,2
6548053,6,20,2
6548133,6,19,2
6548213,6,19,2
6548286,6,18,2
6548376,6,17,2
6548456,6,17,2
6548534,6,16,2
6548614,6,16,2
6548692,6,15,2
6548766,6,15,2
6548850,6,14,2
6548922,5,14,2
6549001,5,13,2
6549092,4,13,2
6549171,4,13,2
6549245,4,14,2
6549324,4,14,2
6549399,4,15,2
6549478,4,15,2
6549571,4,16,2
6549645,3,16,2
6549720,3,16,2
6549807,2,15,2
6549885,2,15,2
6549960,1,14,2
6550039,1,14,2
6550119,1,13,2
6550199,1,13,2
6550278,1,13,2
6550357,1,14,2
6550521,1,15,2
6550596,1,16,2
6550675,1,16,2
6550754,1,17,2
6550839,1,17,2
6550919,2,17,2
6550999,2,17,2
6551076,2,16,2
6551152,3,15,2
6551236,2,15,2
6551315,1,15,2
6551391,1,15,2
6551470,1,15,2
6551549,2,14,2
6551628,2,14,2
6551706,2,13,2
6551794,2,13,2
6551872,3,12,2
6551951,3,11,2
6552026,3,11,2
6552105,4,10,2
6552185,4,10,2
6552264,4,9,2
6552343,4,9,2
6552423,4,8,2
6552500,4,9,2
6552587,3,9,2
6552666,2,9,2
6552748,2,9,2
6552820,2,10,2
6552900,2,11,2
6552979,2,10,2
6553059,3,10,2
6553138,3,9,2
6553217,3,9,2
6553297,3,8,2
6553376,4,8,2
6553460,4,7,2
6553539,4,7,2
6553615,4,6,2
6553694,4,6,2
6553773,4,7,2
6553858,4,7,2
6553937,4,8,2
6554016,4,8,2
6554096,4,9,2
6554171,3,9,2
6554250,3,10,2
6554334,3,10,2
6554414,3,11,2
6554488,3,11,2
6554568,3,11,2
6554647,3,11,2
6554730,3,10,2
6554810,4,10,2
6554889,4,9,2
6554971,4,8,2
6555042,4,8,2
6555124,5,7,2
6555203,5,7,2
6555282,4,6,2
6555362,4,6,2
6555441,4,5,2
6555521,3,5,2
6555600,3,4,2
6555680,3,5,2
6555759,3,6,2
6555839,3,6,2
6555918,3,7,2
6555997,3,7,2
6556077,3,8,2
6556162,2,8,2
6556241,2,8,2
6556319,2,7,2
6556393,1,7,2
6556477,1,6,2
6556556,1,6,2
6556636,1,7,2
6556708,1,7,2
6556798,2,7,2
6556876,3,7,2
6556957,3,7,2
6557035,3,8,2
6557111,3,8,2
6557190,3,9,2
6557275,3,9,2
6557354,3,10,2
6557434,3,11,2
6557511,3,11,2
6557585,2,12,2
6557672,2,12,2
6557751,3,13,2
6557831,3,13,2
6557910,4,14,2
6557985,4,14,2
6558064,4,15,2
6558148,5,15,2
6558228,5,15,2
6558307,5,15,2
6558382,5,14,2
6558461,5,14,2
6558537,6,14,2
6558626,6,14,2
6558699,7,14,2
6558785,7,13,2
6558864,7,13,2
6558944,7,12,2
6559012,8,12,2
6559103,8,11,2
6559178,8,10,2
6559256,8,10,2
6559333,8,9,2
6559417,8,9,2
6559503,8,8,2
6559570,9,8,2
6559646,9,7,2
6559726,10,7,2
6559805,10,7,2
6559885,10,7,2
6559964,9,7,2
6560043,9,8,2
6560123,8,8,2
6560202,8,8,2
6560282,7,9,2
6560361,7,9,2
6560440,7,8,2
6560520,7,8,2
6560609,7,7,2
6560689,7,7,2
6560768,7,7,2
6560848,6,7,2
6560928,6,7,2
6561007,6,7,2
6561086,6,6,2
6561165,6,6,2
6561245,6,5,2
6561326,6,5,2
6561405,6,4,2
6561483,6,3,2
6561563,6,3,2
6561644,7,4,2
6561724,7,4,2
6561803,7,5,2
6561877,8,5,2
6561956,8,6,2
6562036,8,6,2
6562116,8,7,2
6562195,7,7,2
6562274,7,8,2
6562351,7,8,2
6562438,7,9,2
6562517,6,9,2
6562592,6,10,2
6562672,6,10,2
6562751,5,11,2
6562830,5,11,2
6562910,5,12,2
6562995,4,12,2
6563073,4,13,2
6563149,3,13,2
6563233,3,13,2
6563307,3,14,2
6563387,3,15,2
6563466,3,15,2
6563546,3,16,2
6563632,3,16,2
6563709,3,17,2
6563784,3,17,2
6563863,4,18,2
6563948,3,17,2
6564025,3,17,2
6564102,3,17,2
6564186,4,17,2
6564261,4,17,2
6564340,5,18,2
6564420,6,17,2
6564499,6,17,2
6564578,7,17,2
6564658,7,16,2
6564737,8,16,2
6564817,9,16,2
6564897,10,16,2
6564976,10,16,2
6565055,10,17,2
6565135,9,17,2
6565214,8,17,2
6565293,7,17,2
6565373,7,16,2
6565451,7,16,2
6565537,7,15,2
6565617,7,15,2
6565694,7,14,2
6565773,7,14,2
6565849,8,13,2
6565929,8,12,2
6566008,8,12,2
6566088,8,12,2
6566167,8,13,2
6566252,8,13,2
6566327,8,14,2
6566406,9,14,2
6566491,9,15,2
6566565,9,15,2
6566644,9,15,2
6566724,8,16,2
6566804,7,16,2
6566883,7,16,2
6566962,7,16,2
6567041,7,16,2
6567121,7,15,2
6567201,6,15,2
6567280,6,15,2
6567359,5,15,2
6567439,4,15,2
6567518,4,15,2
6567599,3,15,2
6567678,3,16,2
6567757,2,16,2
6567836,2,17,2
6567916,2,16,2
6567995,3,16,2
6568074,4,15,2
6568154,4,15,2
6568233,5,15,2
6568313,5,15,2
6568398,6,15,2
6568472,6,15,2
6568551,6,16,2
6568631,7,16,2
6568704,7,17,2
6568786,8,17,2
6568872,8,17,2
6568948,9,16,2
6569028,9,16,2
6569108,10,15,2
6569187,10,15,2
6569267,9,15,2
6569346,8,15,2
6569425,8,15,2
6569505,8,15,2
6569589,9,15,2
6569668,9,15,2
6569743,9,16,2
6569822,8,17,2
6569902,8,17,2
6569981,8,18,2
6570061,8,18,2
6570140,7,19,2
6570220,7,19,2
6570299,6,19,2
6570378,6,18,2
6570458,6,18,2
6570537,6,17,2
6570617,5,17,2
6570701,5,16,2
6570780,5,16,2
6570860,4,15,2
6570940,4,15,2
6571018,4,14,2
6571093,4,14,2
6571178,5,13,2
6571257,5,13,2
6571332,5,12,2
6571411,5,12,2
6571491,5,11,2
